,Date,BTC_Price,BTC_Market_Cap,Gold_Price,IGREA,interest_rate,NASDAQ_Price,SP_500_Price,BTC_Volatility,BTC_7day_momentum,BTC_14day_momentum,BTC_30day_momentum,RSI_14,time_idx,id,day_of_week,month,quarter
20,2015-09-04,0.000260659957641247,0.00015799469427307637,0.05016508155521615,0.3882751928776257,0.018903591682419663,0.02900294215613941,0.023996248143612786,0.0400880345958296,0.3825634361721117,0.26578287595696154,0.19975378081845385,0.45291853585543995,20,BTC,4,9,3
21,2015-09-05,0.0003245488164945664,0.00018523321142193024,0.05016508155521615,0.3882751928776257,0.018903591682419663,0.02900294215613941,0.023996248143612786,0.05240858947656715,0.4048310085907664,0.2834271383887454,0.19975378081845385,0.5148511175309999,21,BTC,5,9,3
22,2015-09-06,0.000391772080996802,0.00026292338975476446,0.05016508155521615,0.3882751928776257,0.018903591682419663,0.02900294215613941,0.023996248143612786,0.05721654162225889,0.42691883674789965,0.3015784647746337,0.19975378081845385,0.5719788182406953,22,BTC,6,9,3
23,2015-09-07,0.0003937754687529417,0.0002726115109978446,0.047680058570513495,0.3882751928776257,0.018903591682419663,0.02900294215613941,0.023996248143612786,0.0585032366541231,0.42115906859245045,0.3516928870263889,0.19975378081845385,0.8049964092789472,23,BTC,0,9,3
24,2015-09-08,0.0004421723770810463,0.00030193133806646205,0.049320314534920584,0.3882751928776257,0.018903591682419663,0.03790451170012954,0.03655454521768586,0.04899761457192661,0.4415480644057218,0.33004662301832444,0.19975378081845385,0.770907441068102,24,BTC,1,9,3
25,2015-09-09,0.0003665239065358682,0.000273869261655704,0.03826794601938732,0.3882751928776257,0.018903591682419663,0.03405210210137116,0.02941559625856549,0.07941248595794849,0.4176541959142059,0.30380982977693133,0.19975378081845385,0.634934842621724,25,BTC,2,9,3
26,2015-09-10,0.00037326132700343274,0.00025732085484619655,0.04210459623656293,0.3882751928776257,0.018903591682419663,0.036814154615137984,0.03209921575779684,0.07261437206644092,0.42743270256462446,0.3085800935041234,0.19975378081845385,0.6613235243384938,26,BTC,3,9,3
27,2015-09-11,0.0003948594936346878,0.00026999654548912023,0.039535096549830784,0.3882751928776257,0.018903591682419663,0.038628403106683196,0.0343659623251088,0.07062665151629433,0.420667790282715,0.2938834330146005,0.19975378081845385,0.6082421479226592,27,BTC,4,9,3
28,2015-09-12,0.0003264424295791363,0.00025334251260120556,0.039535096549830784,0.3882751928776257,0.018903591682419663,0.038628403106683196,0.0343659623251088,0.07888372264819003,0.38683333250973445,0.28558338425559043,0.19975378081845385,0.5502142758392831,28,BTC,5,9,3
29,2015-09-13,0.00026640940606468795,0.00020260008220584352,0.039535096549830784,0.3882751928776257,0.018903591682419663,0.038628403106683196,0.0343659623251088,0.0701323402403506,0.3555853006230588,0.2777783109022437,0.19975378081845385,0.5048621490655002,29,BTC,6,9,3
